url,text,likes,shares,comments,media_count,media_types,media_urls,ocr_text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02vmqt1npkMEdPxsD3u9xvoMBmmhsmCBDqjMe7pxKgfdAior3g4XWrV3m8QiZX6ew2l,"As of 2:00 PM today, 21 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.

All are advised to monitor updates from DOST-PAGASA.",921,97,21,1,Photo,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/655379089_1394612152710434_4281604522066733651_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=O6l8XvWTdAQQ7kNvwGef4uH&_nc_oc=AdqQDUGaBwGaIYNKDcIqxd9Nry0DbLqA9TBFhGO8gDx2_ytsp0h3qH4PZgc9p7s7T4w&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=C1GM_XmKsapVSYYd_YWfhQ&_nc_ss=72289&oh=00_Af9fWd_O3Lo-TuYRfmNEi_CPJk4hWuc8hY3mo6TmMmB0xw&oe=6A3A04C9,May be an image of map and text that says 'BAGONG PHILAPINAS Himawari VS 21/03/2026 /2026 06:00UTC 20N ON NO LOW PRESSURE AREAS ARE BEING MONITORED FOR TROPICAL CYCLONE FORMATION 24-HOUR TROPICAL CYCLONE FORMATION OUTLOOK Issued at 4:00 PM 21 March 2026 D TROPICAL DEPRESSION OUNLIKELY OLOW MEDIUM OHIGH S TROPICAL STORM T TYPHOON SEVERE TROPICAL STORM SUPER TYPHOON'
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0qHHAiJSXQXs86WV631EsQCnmnGKCUoaqvHrqL8VY9f3tWo3CB7TZyLZH9MHqsNQxl,"As of 8:00 AM today, 21 March 2026, No Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.

All are advised to monitor updates from DOST-PAGASA.",476,92,12,1,Photo,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/653700458_1394357089402607_4460077561007058096_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=PADDz-PsIpIQ7kNvwH7U9KZ&_nc_oc=AdrOSUguqEKNYYt3GTXjinQPsw8GHFtQLQ5-gkX338wSdJYZH101ZqPb7eudvY5XncA&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=C1GM_XmKsapVSYYd_YWfhQ&_nc_ss=72289&oh=00_Af_d6ad9PyJDXL9UhqzIP0BKxT7pGf6ZAxStLdGEeThkUQ&oe=6A39E55D,May be an image of map and text that says '20W ON Himawari vs 21/03/ 21/03/2026 2026 00፡0ሀ ON 29N NO LOW PRESSURE AREAS ARE BEING MONITORED FOR TROPICAL CYCLONE FORMATION 24-HOUR TROPICAL CYCLONE FORMATION OUTLOOK Issued at 10:00 AM 21 March 2026 D TROPICAL DEPRESSION OUNLIKELY OLOW MEDIUM OHIGH S TROPICAL STORM T TYPHOON SEVERE TROPICAL STORM SUPER TYPHOON'
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02AYwCuAkxW2DtykrWc2PAdu3zvVLYu9U4NgLMatNVb3tg5Naa6STnRHqAxVS89Kdsl,"Hydrological Forecast for Cagayan River Basin      
Issued at 8:30AM, 21 March 2026",33,6,,1,Photo,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/656453574_1394367206068262_6072324395971591655_n.jpg?stp=dst-jpg_tt6&cstp=mx1050x806&ctp=p180x540&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=4vM-Ukex7dEQ7kNvwF8E_Xg&_nc_oc=Ado5SHpFRkwOQxGcGecZHmJGPcQmlTv-uQnU12X6hnMurus9EVVrsQLGOguICQPVfKw&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=C1GM_XmKsapVSYYd_YWfhQ&_nc_ss=72289&oh=00_Af8qdSPELquH6Gnnoy3nEbHCuAlZS231gGVYSaLn5Mz_Uw&oe=6A3A122C,"May be a graphic of map and text that says 'Republicofthe Phlippines BASIN SUB REA PHILIPPINE ATMOSPHERIC, GEOPHYSICAL AND ASTRONOMICAL ADMINISTRATION (PAGASA) RIVER BASIN FLOOD FORECASTING AND WARNING CENTER (CRBFFWC) HYDROLOGICAL FORECAST ISSUEDAT: 8:30 March, 2026 TOMORROW PRESENT RIVER (FORECAST) FORECAST RIVER TREND UPPER CAGAYAN INCLUDING TRIBUTARIES: and MAGAT BELOW ALERT LEVEL sAlert POSSIBLE IMPACTS significant CAGAYAN RIVER MAP MIDDLE CAGAYAN Nosignificant ydrological magigingpetso) kaliugan) ALERT LEVEL Mas mababas Alert Leve TUMAUINI, NPABLO significant makabulahong เริอรัรร้บอก Impact LOWER CAGAYAN INCLUDING TRIBUTARIES: (Walang epekto) kailugan) BELOW ALERT TUGUEGARAO, CHICO, DUMMUN Nosignificant pulong pag-uian) (Walang PREPARED BY: Nosignticanthydralogical (Walang eperto) BLAPPAY (Duty Hydrologist) ""Tracking Address: Capital Deereening heiping country"" afuegarat Enat:ripagnorvt@gmail.com'"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0rt7CfLKrgdVRqnACp2HQ9fq8Ej7AL7Eu7zaZtbsyL11H2WUq7VY8DKWyAxvAAL86l,"Hydrological Forecast for Bicol River Basin  
Issued at 8:30AM, 21 March 2026",34,3,1,1,Photo,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/655725959_1394361346068848_6068419976631614658_n.jpg?stp=dst-jpg_tt6&cstp=mx1274x715&ctp=s960x960&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=PCG570E6uQkQ7kNvwG36Zwp&_nc_oc=AdpfUbTmGHbadDLilhyluHB3RuyA9lAFdUnUn0IbF8KjRQLPJYpV3dQ7o-2P8K2wHLs&_nc_zt=23&_nc_ht=scontent-dfw5-1.xx&_nc_gid=x7l-OYD4UhH7_HSswr53vg&_nc_ss=72289&oh=00_Af9JJ5_OX4HOKlXUQjU6x7zl6O-A3DpZ42fWYjcimNHKaQ&oe=6A3A0523,"May be a graphic of blueprint, floor plan, map and text"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02GxFSSErgxgYQShK1HiZ3TR4AcxJzWrksBGtUBDfyvgVwtwDNzhavh1KtmykGpU9Hl,"Hydrological Forecast for Agno River Basin            
Issued at 8:30AM, 21 March 2026",47,5,1,1,Photo,https://scontent-dfw6-2.xx.fbcdn.net/v/t39.30808-6/653705917_1394360729402243_7028413565393327353_n.jpg?stp=dst-jpg_tt6&cstp=mx1561x1262&ctp=s640x640&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=AJQ3_H09GIYQ7kNvwEiphqC&_nc_oc=AdriAZ51J0dM29JL5DRv-IBufZnBkVUw7cOhppWaHGFr_bG2HQ0UBohDrYXuJkLvINc&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=x7l-OYD4UhH7_HSswr53vg&_nc_ss=72289&oh=00_Af9IHBDEcWPnYF5Bg9AAtYyF7ar4ZssjDpmmo47sOXntjg&oe=6A3A00C4,May be a graphic of map and text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0wVZd9ffvFuTt1UUH2bS4VnvdPK5tV7La1Y1mrZJx7HRE7E8RxHDtM1kCGQoeoiz4l,"Pampanga River Basin Update as of 5:00 AM, 21 March 2026",41,4,1,1,Photo,https://scontent-dfw6-1.xx.fbcdn.net/v/t39.30808-6/655601186_1394270419411274_3260631628800269817_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x933&ctp=p180x540&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=sKTpuXKVrxkQ7kNvwHq8vmI&_nc_oc=AdpJhOkVFsBP6_-MNU3oaWHYv8IGOcUS0veK1UZbayKeTgkGbNuA0L0pc_jK2404i7Y&_nc_zt=23&_nc_ht=scontent-dfw6-1.xx&_nc_gid=x7l-OYD4UhH7_HSswr53vg&_nc_ss=72289&oh=00_Af81JgwdZ-Fq_Ykb3uCI8wsYjb3M0q6u_cUbEAJjJ3Fm_w&oe=6A3A196E,May be an image of text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0Sp5JGdYoLGX992518evPJJ37pUTFKBP1HZY3oPJMwu3sYBHfQcTi1q85kydA987Bl,"As of 2:00 AM today, 21 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.

All are advised to monitor updates from DOST-PAGASA.",1172,107,39,1,Photo,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/653711499_1394174716087511_748113266864686401_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=WeKOe9xxEQcQ7kNvwHC5tQG&_nc_oc=AdoKkXESXnYEwxSpRmqgmaKb06vSk4BV_akJfe8k-WWnjzvcFcvt0SO-2idIqjHapVs&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=DAd_S1RMQFTvs-Bal9A1og&_nc_ss=72289&oh=00_Af-AYyCODOa2zTmo-51lZk6GustVk_MA9haCzEV_DEGGBQ&oe=6A39FE8E,"May be an image of map and text that says ""Himawari IR 20/03/2026 20/ 20/03 2026 18:00UTC 20N GN NO LOW PRESSURE AREAS ARE BEING MONITORED FOR TROPICAL CYCLONE FORMATION 24-HOUR TROPICAL CYCLONE FORMATION OUTLOOK Issued at at4:00AM 4:00 AM 21 March 2026 D TROPICAL DEPRESSION OUNLIKELY OLOW MEDIUM OHIGH S TROPICAL STORM T TYPHOON SEVERE TROPICAL STORM SUPER TYPHOON"""
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02jp8c9J9k9jci8WseV7fy6bPpZ5UBAXq7ZAWMAM25s6Nfkzy2jWKs4aNuPY2XLSY7l,"24-HOUR PUBLIC WEATHER FORECAST
Issued at 4:00 AM, 21 March 2026

SYNOPSIS: Easterlies affecting the country.

Forecast Weather Conditions

Area: Caraga, Northern Mindanao, Southern Leyte, Bohol, Lanao del Sur, Cotabato, and Davao Oriental
Weather Condition: Cloudy skies with scattered rains and thunderstorms
Caused By: Easterlies
Impacts: Possible flash floods or landslides due to moderate to at times heavy rains

Area: Metro Manila and the rest of the country
Weather Condition: Partly cloudy to cloudy skies with isolated rainshowers or thunderstorms
Caused By: Easterlies
Impacts: Possible flash floods or landslides during severe thunderstorms

Forecast Wind and Coastal Water Conditions

Area: Southern Luzon, Visayas, and Mindanao
Wind Speed: Light to Moderate
Wind Direction: Northeast to North
Coastal Waters: Slight to Moderate / (0.6 to 2.5 meters)

Area: The rest of Luzon
Wind Speed: Light to Moderate
Wind Direction: East to Northeast
Coastal Waters: Slight to Moderate / (0.6 to 2.1 meters)

Extremes of Temperature and Relative Humidity for The 24-hour Period Ending 8:00 PM YESTERDAY

Minimum Temperature: 20.8 °C ... 6:00 AM
Maximum Temperature: 31.0 °C... 2:00 PM

Minumum Relative Humidity: 50 % ... 5:00 PM
Maximum Relative Humidity: 83 % ... 5:00 AM

TIDES AND ASTRONOMICAL INFORMATION Over Metro Manila

sunrise today: 6:00AM
sunset today: 6:07PM
moonrise today: 7:18AM
moonset today: 8:16PM
illumination today: 8%

For other information about weather, please log on to pagasa.dost.gov.ph or bagong.pagasa.dost.gov.ph or call at (02)927-1335/(02)926-4258",224,56,4,1,Photo,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/655599902_1394209336084049_7509528136594744077_n.jpg?stp=dst-jpg_tt6&cstp=mx800x600&ctp=s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=jvJPXHYyVt4Q7kNvwFYitky&_nc_oc=AdoC-L1n8BdST9r6HYPTy3_nU0HZKUivUvhcu_NQ3EPh9t9NVHpdThWbMZJ5mCxjCtQ&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=DAd_S1RMQFTvs-Bal9A1og&_nc_ss=72289&oh=00_Af8uaYKyZcIMF6pX6EplQ6RByQ2_T8vY7OXLSNR0dG6icw&oe=6A39E4D5,"May be a graphic of ‎map, blueprint and ‎text that says ""‎4ON 018 O <1016 35N TAU-05 05 Rev.0/15-08-2023 30N 101614 25N 1024 1024 1020 ٥ه 1022- 020 20N 1020 1018 15N 0201- 1020- -1018 018 10N 101 5N 1014 1012- EQ+ 1O0E 115E 125E 105E 110E 120E Predicted Mean Sea Level Pressure Analysis for OOUTC, (Processed by PAGASA from grid points values of RSMC-Tokyo) 130E 135E 140E 21 MAR, 145E 2026 150E‎""‎‎"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0XTPQGQj2hARAgB7tzQEtzHFgtHGEXRWdZ631LT2ma31WhWPZmjAaNMzGSD3WjvfEl,"As of 8:00 PM today, 20 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.

All are advised to monitor updates from DOST-PAGASA.",626,59,13,1,Photo,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/655863638_1393885889449727_1507155099313167308_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=rDJdn7BlWCgQ7kNvwG9aIlZ&_nc_oc=AdqVS3R15YEJhUCZ0AV58CqB1ZMxB9_x4JFSu6Ak3bBsnS50pJRBUhVDmw5oDKe2zSo&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=DAd_S1RMQFTvs-Bal9A1og&_nc_ss=72289&oh=00_Af9ejLTUpgJzlJ3K4i3vp9YALAlIFWXATtPFCzVVhrIrbQ&oe=6A3A00D6,No photo description available.
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0F4vyibGT6FmP3CWwLH6Jg4uczX7pjfckJPCfcpKNApXvYPfPfrYQP7mwEUJSczwcl,"Heat Index
Highest Computed 5-day Heat Index with 2-day Forecast as of 20 March 2026, 5:00PM 

For daily heat index information: 
https://www.pagasa.dost.gov.ph/weather/heat-index 

Information from the DOH Philippines about heat-related illnesses during extremely hot weather:
https://bit.ly/DOHPhPublicHealthAdvisory 

Don't forget to take necessary precautions and stay cool and hydrated everyone! ☀️🌡️ 
#HeatIndex #AngInit",94,35,,4,Unknown; Photo; Photo; Photo,https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0F4vyibGT6FmP3CWwLH6Jg4uczX7pjfckJPCfcpKNApXvYPfPfrYQP7mwEUJSczwcl; https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/654256415_1393764136128569_63243030189325802_n.jpg?stp=dst-jpg_tt6&cstp=mx1442x2048&ctp=s590x590&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=rROymWHxRQAQ7kNvwFWrGGL&_nc_oc=AdrxNPiBI3Jcoq4G6q8tEuMx-urNAwAuRKPo_NPj69jgzR0arfPftLNwiAgx5AiYOkk&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=nvUOqVKDpLmNZFrv5BgjmQ&_nc_ss=72289&oh=00_Af8p8Tw2eseXHk5YG6BK9keWOqAsOi0qainL1KAUvv4mlA&oe=6A39F866; https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/653795668_1393764149461901_3385266571787024684_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1087&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=yk1yxZhndQAQ7kNvwHuQNAM&_nc_oc=Adq-c57n57x9BfIVenenZaqrYqFMuhGXJiLLJn06K_khZunjAJT1vXjq7axLXv8hGZM&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=nvUOqVKDpLmNZFrv5BgjmQ&_nc_ss=72289&oh=00_Af8CCcAyyXjM1cOEQm2LVnpQQr92TNtTR1pji43B9Q2jCA&oe=6A3A04D2; https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/653713087_1393759369462379_8788913819602259858_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1448&ctp=p552x414&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=eIubZB6YG48Q7kNvwE2pvqf&_nc_oc=AdrKFJ5xm8p9-Xc31cvCnW1Zp4jcG2wLW_x_E_A6mv_kDy0ZITEsM-IYXKWLeZTokOU&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=nvUOqVKDpLmNZFrv5BgjmQ&_nc_ss=72289&oh=00_Af-fvmNZr1UlfmXCWMr9CpUK1_QZUeIDQGlcE7Kt56OQfA&oe=6A39FB92,"May be an image of text; May be a doodle of map and text that says 'Daily DailyComputedHoatIndex Computed Heat Index (asof20March2026,5:00pm) (as f20 March 2026, 5:00pm) Day-1 Forecast Heat Day-1ForecastHeatIndex Index 21 March 2026 Day-2 Forecast Heat Day-2ForecastHeatIndex Index 22 March 2026 8 tHazard ช่อน5 Caltion for ExgeneCaLtion Danger ExtrereDanger Extrenr Canger 62°C'; May be a doodle of text"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid07RRr9ZHgz3yGWquDfVxz48YhXv2s88jcZ8tbysA5WXPEomRj7gKRDiFyjWhqYPJRl,"Heat Index
Highest Computed 5-day Heat Index as of 20 March 2026, 5:00PM 

For daily heat index information: 
https://www.pagasa.dost.gov.ph/weather/heat-index 

Information from the DOH Philippines about heat-related illnesses during extremely hot weather:
https://bit.ly/DOHPhPublicHealthAdvisory 

Forecast for the next 2 days will be available at 6:30 PM.

Don't forget to take necessary precautions and stay cool and hydrated everyone! ☀️🌡️ 
#HeatIndex #AngInit",91,19,,4,Unknown; Photo; Photo; Photo,https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid07RRr9ZHgz3yGWquDfVxz48YhXv2s88jcZ8tbysA5WXPEomRj7gKRDiFyjWhqYPJRl; https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/653425215_1393743739463942_4356411514628285604_n.jpg?stp=dst-jpg_tt6&cstp=mx1442x2048&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=1lD7YXV0qO4Q7kNvwEk8lnX&_nc_oc=AdqBe1TsKD05vGmOlNhapUYZc8wTU1wOEzegvRCnvgg_xg9l83H48BnhyfScTOCNP-k&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=nvUOqVKDpLmNZFrv5BgjmQ&_nc_ss=72289&oh=00_Af8JkVoRRBlfgzXQyN4hr9ntMsKp8zNhSknn0LAB9EN1aQ&oe=6A3A04F0; https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/655302264_1393743736130609_3800216313253509543_n.jpg?stp=dst-jpg_tt6&cstp=mx1287x2048&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=m-SoN8-9rtMQ7kNvwEBBOk8&_nc_oc=AdrrriLz7ULXn1WO4byRcj-WWN3aqnjMAuMSr0HwHmGvtsZIjdeRPIoyIyBhMPoEAkY&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=nvUOqVKDpLmNZFrv5BgjmQ&_nc_ss=72289&oh=00_Af-X9b2RUqquwjjnsCbVy1rznt6ZzacPCkoJBbANepi1PQ&oe=6A39F629; https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/655569914_1393743762797273_7409842921267423427_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1448&ctp=p552x414&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=UMgI4AAOE6AQ7kNvwFIswSe&_nc_oc=AdofpJprEIFMxcUehXyVqjb7Q--UfaDRJXYyNKptZf1dbX_q_Fr8aRYnCVT6SY8uCgA&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=nvUOqVKDpLmNZFrv5BgjmQ&_nc_ss=72289&oh=00_Af8oDvI_AgmjqW8Dk_2V7WbIkZJyM5ROQ5PqUTfZSfb9ZA&oe=6A3A06B9,No photo description available.; No photo description available.; No photo description available.
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02xoTpjJK83eRJRBE92NSaPqniWRw294fp22hc1FQ8AyUiqa8eqjmVP8QBVYMrR9y3l,"24-HOUR PUBLIC WEATHER FORECAST
Issued at 4:00 PM, 20 March 2026

SYNOPSIS: Northeast Monsoon affecting Extreme Northern Luzon. Easterlies affecting the rest of the country.

Forecast Weather Conditions

Area: Caraga, Southern Leyte, and Davao Oriental
Weather Condition: Cloudy skies with scattered rains and thunderstorms
Caused By: Easterlies
Impacts: Possible flash floods or landslides due to moderate to at times heavy rains

Area: Batanes and Babuyan Islands
Weather Condition: Partly cloudy to cloudy skies with isolated light rains
Caused By: Northeast Monsoon
Impacts: No significant impact

Area: Metro Manila and the rest of the country
Weather Condition: Partly cloudy to cloudy skies with isolated rainshowers or thunderstorms
Caused By: Easterlies
Impacts: Possible flash floods or landslides during severe thunderstorms

Forecast Wind and Coastal Water Conditions

Area: Southern Luzon, Visayas, and Mindanao
Wind Speed: Light to Moderate
Wind Direction: Northeast to North
Coastal Waters: Slight to Moderate / (0.6 to 2.5 meters)

Area: The rest of Luzon
Wind Speed: Light to Moderate
Wind Direction: East to Northeast
Coastal Waters: Slight to Moderate / (0.6 to 2.1 meters)

Extremes of Temperature and Relative Humidity for The 24-hour Period Ending 4:00 PM TODAY

Minimum Temperature: 20.8 °C ... 6:00 AM
Maximum Temperature: 31.0 °C... 2:00 PM

Minumum Relative Humidity: 52 % ... 2:00 PM
Maximum Relative Humidity: 83 % ... 5:00 AM

TIDES AND ASTRONOMICAL INFORMATION Over Metro Manila

sunrise tomorrow: 6:00AM
sunset today: 6:07PM
moonrise tomorrow: 7:18AM
moonset tomorrow: 8:16PM
illumination tomorrow: 8%

For other information about weather, please log on to pagasa.dost.gov.ph or bagong.pagasa.dost.gov.ph or call at (02)927-1335/(02)926-4258",119,45,4,1,Photo,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/653817826_1393706122801037_262751010278438861_n.jpg?stp=dst-jpg_tt6&cstp=mx800x600&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=cgcANPidVIMQ7kNvwEMcMgB&_nc_oc=AdqIz5C2XGCPLBNO6M43qiR588IKy2vxTc7c4kiYJYuCLE9M1N9nEyAB9UWr2HbWu8A&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=nvUOqVKDpLmNZFrv5BgjmQ&_nc_ss=72289&oh=00_Af93sBITNv8TUz1aKMSyNAERLO3NLGuqrfdJ5JMEY1Tcbw&oe=6A39F3AE,No photo description available.
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02QmaeTWmAd3tq4BvUhwhKaMLEo2xhtvx18inGqpzkk4sRVyw9VaKoKg5dHaYdan37l,"As of 2:00 PM today, 20 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.

All are advised to monitor updates from DOST-PAGASA.",547,73,7,1,Photo,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/654754704_1393684612803188_9033175752937675919_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ePc35MP6vLMQ7kNvwGmfocZ&_nc_oc=Adrrq1vsLmE5kSq-s8cHhuAhG-6GUAu_2cWoVpUDvQ-2skyHgFToJuGEyVrun5N_U1k&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=fv-2cOalc7nlK6sUrUoKRA&_nc_ss=72289&oh=00_Af9SnxoqOe9sMXMKaUqMacgfyKCla2PZVLGD4AaL5-ruWw&oe=6A39E582,No photo description available.
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0zqJSoxw1MCfXaAg6xSSaA9tg423Y2CLZdta97PXtguL412bgHZwr5zo2TgAEBNSGl,"As of 8:00 AM today, 20 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.

All are advised to monitor updates from DOST-PAGASA.",583,71,10,1,Photo,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/654697380_1393462539492062_4838633458545093745_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=62H6A__3P1AQ7kNvwExGxhx&_nc_oc=Adoybe14RBuLvPeuNnVsoii0ePbASEo6w1VIGpK6T58t-b09fEaP-K6xEvKhrI7MbZ4&_nc_zt=23&_nc_ht=scontent-atl3-1.xx&_nc_gid=fv-2cOalc7nlK6sUrUoKRA&_nc_ss=72289&oh=00_Af83JvszULCe_3EHCYz8Xbse0NMIqn4vx7DAPKQpxaY76A&oe=6A39F47A,No photo description available.
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02MqRz3ktJDj6hFWJpnhP5aoa2UMj1pE3CfwuB51yUTL5uawJMKY8iqPR2SQnGNKnml,"Hydrological Forecast for Cagayan River Basin     
Issued at 8:30AM, 20 March 2026",41,6,,1,Photo,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/653709675_1393408446164138_893182535174252985_n.jpg?stp=dst-jpg_tt6&cstp=mx793x611&ctp=p180x540&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=3uQQcakYJEQQ7kNvwFtVEnZ&_nc_oc=AdopOW3zIuRbjoJf2rFZgP2dnGJ8p0DAIy9qxUyrZiXEbPTMi6uB8TDBq0xm10EkEGU&_nc_zt=23&_nc_ht=scontent-atl3-1.xx&_nc_gid=fv-2cOalc7nlK6sUrUoKRA&_nc_ss=72289&oh=00_Af9sr7Ny7GB6uoZvqXSj5WPoby7qoQcH833NN4bBHdiqcg&oe=6A39FC43,No photo description available.
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02CyhzmeFZ1YRuc9RW2AMPFDRt3wm26RJjbhw6M3vpRR3gE37vsCUFs1UDctcyAU5Pl,"Hydrological Forecast for Bicol River Basin 
Issued at 8:30AM, 20 March 2026",55,4,1,1,Photo,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/652349079_1393407099497606_9106469964752005337_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=TXLCPq8CUdsQ7kNvwE2ZK3q&_nc_oc=Adpy6lViNYsVl_WQLkgABaeMRrib2gr_1gVGFXo6ew0eGvftnPA-DlVMgpv3qHXiYkU&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=4km00ihVJyQvmSbBK4vC-Q&_nc_ss=72289&oh=00_Af_M7mNyRP2JzCeFBS_GrbaZu4ERl0InzuH44yxfoYfmxQ&oe=6A39F5A8,No photo description available.
