"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactions/sorry","reactionsCount","sharesCount","timestamp","url"
,,,,"100045173740794","Kaibigan lang muna tayo ngayon , Akin ka pagdating ng tamang Panahon""","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/611068858_1413460186836426_2226652133579763890_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx523x531&ctp=p40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=dtWYuNRj9ygQ7kNvwHkMHog&_nc_oc=Adpy6cteuc57SpjdOp6ttXjzhq40_P-ZwdmS3h43V-uGAaAJCEW_n0hs-wzURIKrk4U&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=TrDj1kye03f9QeKeAh5wpA&_nc_ss=7c2a8&oh=00_AQBq4mcYGPpmS_rRF-Y7-VMO-ZbRxlqs23qq0czo0kovVA&oe=6A603B98","https://www.facebook.com/KaibiganOKaEbigan","0","1432332970312027","------NEWS UPDATES-------
#agapita

Sinapit ng Tacloban, nakakabahala - Palasyo

Naniniwala ang Malacañang na nakakaalarma ang
sitwasyon ngayon sa Tacloban City matapos ang
pananalasa ng bagyong Yolanda.

Sinabi ni Cabinet Sec. Jose Rene Almendras na
batay sa mga tinatanggap na ulat, nakapanlulumo
ang sinapit ng Tacloban City lalo sa mga nasirang
ari-arian at bilang ng mga casualties.

Ayon kay Almendras, nananawagan sila sa lahat
ng maaring makatulong lalo sa repacking ng mga relief goods na ipapadala sa mga biktima.

Maliban sa mga bahay at gusaling sinira ng malakas na hangin, lubog din ng hanggang 10 talampakang baha ang ilang bahagi ng Tacloban City dulot ng storm surge.

Batay sa mga naglalabasang reports mula sa ground, mahigit 100 katao ang maaring namatay
sa pananalasa ng bagyo lalo ng dala nitong storm
surge.

Marami sa mga biktima ay nakitang nakakalat sa
mga daan matapos tangayin ng tubig baha.

Maging ang Pangulong Aquino daw ay nagulat sa
maraming casualty sa storm surge lalo pa't puspusan ang ginawang evacuation ng gobyerno
sa mga dadaanan ng bagyong Yolanda.

Sa ngayon, massive relief operations daw ang nakakasang gagawin ng gobyerno kung saan dalawang operations center ang itatayo sa Tacloban City para sa Eastern Visayas habang sa Roxas City naman para sa Western Visayas.

Kabilin-bilinan daw ng Pangulong Aquino na ma-
account at ma-rescue ang lahat ng mga kinakailangang hanapin kaya iniutos ang malawakang rescue operations.

Sa ngayon, prayoridad daw ang pagdadala ng mga
relief goods kaya saka na lamang iikot ang Pangulong Aquino sa mga sinalanta ng kalamidad
para hindi makaantala sa biyahe ng C-130 at
makaabala sa mga relief and rescue operations.

Kanina, nakaalis na ang tatlong C-130 planes ng
Philippine Air Force (PAF) lulan ang mga communications technicians, relief goods at mga rescue teams na kinabibilangan ng mga sundalo.

Pinakahuling bumiyahe ngayong hapon ang ilang
Presidential Security Group (PSG) members na
magsasagawa ng occular inspection bago dumalaw doon ang Pangulong Aquino.

Bombo Radyo","15",,"15","3","1384018189000","https://www.facebook.com/KaibiganOKaEbigan/posts/pfbid02wMAmjmxwFKUAJuc8YX8rnGHdkoyrYPLiNUUeij6SrGZ73hFzBKDzVmcrJp71r282l"
,,,,"100006736657420","LordRyan Guinto","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/295882515_3333964533504736_5893021590523569466_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x720&ctp=s24x24&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ztWjQLA38L0Q7kNvwFuUmQP&_nc_oc=Adog0RFZurW9vCLiWAUxxvq6gHoS7Cs5SS2NPem2qnmKzACAw0Jv-M1g7qZiXjnbDnM&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=TrDj1kye03f9QeKeAh5wpA&_nc_ss=7c2a8&oh=00_AQBuR9VLMzFyP5C1NBOGsTNGH95manHURVuy-EHrAojVZQ&oe=6A603842","https://www.facebook.com/ryanjoel.guinto","1","10152031755480833","ORATIO IMPERATA PARA SA PAGHINTO NG ULAN AT BAHA

Panginoon, sa hudyat ng iyong salita
sumusunod ang hangin at dagat.
Iunat mo ang iyong mapagpalang kamay
upang huminto na ang ulan at pagbaha.

Lingapin mo ang aming mga kapatid
na ngayo'y giniginaw, nagugutom at lubog sa baha.
Pawiin mo ang lahat ng aming mga takot at pangamba.
Imulat mo ang aming mga mata
at buksan ang aming mga puso
upang makatugon kami sa pangangailangan ng bawa't isa.
Amen.

Nuestra Señora de la Paz y Buen Viaje, Ipanalangin mo po kami...

Nuestro Padre Jesus Nazareno, Dingin mo at Ipagkaloob ang aming Panalangin...","24",,"24","0","1383970050000","https://www.facebook.com/groups/166120400832/permalink/10152031755480833/"
"No photo description available.","692363717442928","photo","https://www.facebook.com/photo/?fbid=692363717442928&set=a.465818995574442","100064390373524","NAZARENO (MAG-VILL) TONDO","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/481771342_1071219255034410_6125458328475632480_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=vDIMxYGzwX8Q7kNvwHLoikV&_nc_oc=AdrolmFA2QswYgDYthRwENgsC1FUaDV1DmcR61QNv5R2omnFrQJmO1KtLLpK6l0Z4Y0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=TrDj1kye03f9QeKeAh5wpA&_nc_ss=7c2a8&oh=00_AQBeASZeXno899Nn6WjraTaTaZJHguK2wjwGti50JH-P6Q&oe=6A6038AA","https://www.facebook.com/nazarenomagvilltondo","1","692363717442928","ORATIO IMPERATA PARA SA PAGHINTO NG ULAN AT BAHA

Panginoon, sa hudyat ng iyong salita
sumusunod ang hangin at dagat.
Iunat mo ang iyong mapagpalang kamay
upang huminto na ang ulan at pagbaha.

Lingapin mo ang aming mga kapatid
na ngayo'y giniginaw, nagugutom at lubog sa baha.
Pawiin mo ang lahat ng aming mga takot at pangamba.
Imulat mo ang aming mga mata
at buksan ang aming mga puso
upang makatugon kami sa pangangailangan ng bawa't isa.
Amen.

Nuestra Señora de la Paz y Buen Viaje, Ipanalangin mo po kami...

Nuestro Padre Jesus Nazareno, Dingin mo at Ipagkaloob ang aming Panalangin...","18",,"18","6","1383902376000","https://www.facebook.com/photo.php?fbid=692363717442928&set=a.465818995574442&type=3"
"No photo description available.","676022489096960","photo","https://www.facebook.com/photo/?fbid=676022489096960&set=gm.585474908173303&idorvanity=404237809630348","100000676448990","Roberto Hernandez","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/484799723_9922750347757415_2838097849194430965_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s24x24&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_ohc=f3yiOukDDnIQ7kNvwFIMrzT&_nc_oc=AdpEwDO8wHRjHGOloXcEkvbzBFwkZY2iVxSB8R2cp_Lahwa-cfuMyAZVag3cIQPZ1-0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=TrDj1kye03f9QeKeAh5wpA&_nc_ss=7c2a8&oh=00_AQBMcoQ5ekg5l4IXab85SqtCZRyb6P-145_rQ_CcuLa5DA&oe=6A60344C","https://www.facebook.com/roberto.hernandez.vlog.2024","27","585474908173303","Ikaw! Oo ikaw na naka upo sa harap ng computer,
hawak ang cellphone, Laptop, Ipad, Tablet o kung ano pa man.
Maswerte ka dahil hindi tayo naapektuhan ng Bagyong yolanda
samantalang yung iba, lubog na sa baha,
maswerte tayo dahil ligtas ang ating mahal sa buhay
samantalang yung iba nasugatan, namatay at kasalukuyang hinahanap,
maswerte tayo dahil kahit papano nasa safe tayong lugar
samantalang yung iba, nilalamig na sa evacuation center
maswerte ka dahil kahit papano kumakain ka ng masarap
samantalang yung ibang naapektuhan
nagtitiis sa gutom at naghihintay ng mga relief goods
maswerte ka dahil matutulog ka ngayong gabi sa malambot na kama o maayos na higaan,
samantalang yung iba nilalamig at nanginginig na dulot ng bagyo
kaya sana maglaan naman tayo ng kahit kaunting minuto
para ipagdasal ang mga biktima at mga nasalanta ng bagyong yolanda, wala man tayo maitulong na materyal o pagkain sa kanila
basta't taimtim ang ating panalangin sa para sa kanila
ay sapat na para maiparamdam mo ang ating pakikiramay
sa ating mga kababayang apektado ng bagyo..
Pls. type AMEN","31",,"31","0","1383957590000","https://www.facebook.com/groups/faithbookwordofgod/permalink/585474908173303/"
,,,,"100064495493999","Barangay Ni Kapitan Tiyago","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309604521_459412026218643_3189918104254370245_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx687x687&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=vQM1zdKjSFMQ7kNvwF7dhYd&_nc_oc=AdpRe1jB_hIx41WewZlQ_MkYJ5DQm_8W_iPymfcbqfw_EVjOPpSRZZdfoLJaU0zLQl8&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=H8OXf7-sJ1b6oF0wOwORWA&_nc_ss=7c2a8&oh=00_AQACedi6aavEjh3-WwRN26NIkwhyju7DcoPqdfmxgUoo8g&oe=6A603842","https://www.facebook.com/barangaynikapitantiyago","7","535513529873075","-san ka titira?

-sa Luzon na may baha?

-sa Visayas na may lindol?

-sa Mindanao na may giyera?

-or

-sa Puso ko na payapA, at ikaw lang ang nag-iisa?

-ayeehh..ur choice...hehehe

♥orchid ♥","13",,"13","0","1383922501000","https://www.facebook.com/barangaynikapitantiyago/posts/pfbid027iotWjLcubp4xxee8ieHF9SknuyJK9Ap9eYFgniKWvRnqH5sDBM58iJka4HgTKQnl"
,,,,"100064458593664","PHLRC Riders","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/498234248_1078747727617170_7531220253892465575_n.jpg?stp=c90.300.539.539a_cp0_dst-jpg_tt6&cstp=mx539x539&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=r43jYYAjsQoQ7kNvwEpLirz&_nc_oc=Adq3IIfOOn_S3HLRhn5Y-sWRGy-wonMpqYd39ZEhibyvZQlD_ohyehUhZBFCTX-2uzE&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=H8OXf7-sJ1b6oF0wOwORWA&_nc_ss=7c2a8&oh=00_AQAz8gC1pRoM33IYb37LVWf7_j0rdh_mjowmTXKxIjLb4w&oe=6A601805","https://www.facebook.com/PHLRC2022","3","554231071331820","PETILLA:BAHA SA TACLOBAN CITY, AABOT SA 10 TALAMPAKAN
(update abangan)

Admin EssiCas","3",,"3","0","1383957824000","https://www.facebook.com/PHLRC2022/posts/pfbid0sbd8fHS3NBHtVFfoTtyf6b3L4NmTdRaK8u8Uc3f3x2a2VMmSGjqm5rnHSmbxXhm3l"
"No photo description available.","569121826490229","photo","https://www.facebook.com/photo/?fbid=569121826490229&set=a.230215677047514","100064939800133","PPMK - Pilipino, Proud maging Katoliko","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/734275138_1449914150516565_6993694313566312424_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1280x1280&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=tJn_BN6-eTAQ7kNvwEE07zN&_nc_oc=AdoL8Oa_rNA2XBRY2s-TfH-9z3CrpZAnr5kYPx5f8bLW-WJusHAAmNbzIeJPcjBfK4k&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=H8OXf7-sJ1b6oF0wOwORWA&_nc_ss=7c2a8&oh=00_AQBgOo3d5N3KnyxdA7exWFE3pw5vX2phBh2VblGsOx62pg&oe=6A601536","https://www.facebook.com/PPMKatoliko","1","569121826490229","PPMK KABANAL-BANALANG TRIDUO SA KARANGALAN NG NUESTRA SENORA DE LA SOLEDAD DE PORTA VAGA:
Tema: ""Ang Pananampalataya ni Maria, Ating Ina, Lakas ng ating Sambayanan""

Mga Katoto, bago po matapos ang ating TRIDUO, Halina't Dasalin din natin ang ORATIO IMPERATA PARA IPAG-ADYA SA BAGYO.

ORATIO IMPERATA PARA IPAG-ADYA SA BAGYO:

Panginoon, sa hudyat ng iyong salita
sumusunod ang hangin at dagat.
Iunat mo ang iyong mapagpalang kamay
upang huminto na ang ulan at pagbaha.

Lingapin mo ang aming mga kapatid
na ngayo'y giniginaw, nagugutom at lubog sa baha.
Pawiin mo ang lahat ng aming mga takot at pangamba.
Imulat mo ang aming mga mata
at buksan ang aming mga puso
upang makatugon kami sa pangangailangan ng bawa't isa.
Amen.

Nuestro Padre Jesus Nazareno, Kaawaan Mo kami.
Mahal na Birhen ng Guadalupe, Ipanalangin mo kami.
Santa Scholastica, ipanalangin mo kami.
Santa Rosa ng Lima, ipanalangin mo kami.
San Lorenzo Ruiz, ipanalangin mo kami.
San Pedro Calungsod, ipanalangin mo kami.","13",,"13","4","1383920567000","https://www.facebook.com/photo.php?fbid=569121826490229&set=a.230215677047514&type=3"
"No photo description available.","535684766526368","photo","https://www.facebook.com/photo/?fbid=535684766526368&set=a.591512615865940","100050216211302","Team cardo","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/606860203_1443366244013902_1011161209262002417_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PkCLP_4gexsQ7kNvwG6Npr2&_nc_oc=AdoL-u8cyuttTCK5Cp5h4I3hdWXGaNAar_F7uGhJ5O25nXXTFQCV5cadBLL-H2xfQCQ&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=H8OXf7-sJ1b6oF0wOwORWA&_nc_ss=7c2a8&oh=00_AQADEfu8CPb2uVxdnlktw_Y2QXG4-FxYiEbKbObnQYITTw&oe=6A602A3C","https://www.facebook.com/teamcardo19","5","535684766526368","NEWS UPDATE:  3 NASAWI BAGO PA HUMAMPAS SA LUPA SI YOLANDA

MANILA, Philippines – Tatlong katao kaagad ang naiulat na nasawi bago pa man humampas sa lupa ang bagyong “Yolanda” ayon sa disaster response agency ngayong Biyernes.

Sinabi ni National Disaster Risk Reduction and Management Council (NDRRMC) executive director Eduardo del Rosario na magkakahiwalay ang pinangyariha ng insidente.

Dalawang biktima mula sa Masbate at Surigao del Sur ang nakuryente, habang ang isa naman mula sa Zamboanga City ay tinamaan ng kidlat kahapon.

Sinabi pa ni Del Rosario na 687,000 katao na ang lumikas mula sa Mimaropa, Bicol, Central Visayas, Eastern Visayas, Western Visayas, Zamboanga Peninsula, at Caraga.

Aniya nakahanda na rin ang mga relief goods mula sa Department of Social Welfare and Development na ipamimigay sa mga maaapektuhan ng sinasabing pinakamalakas na bagyo sa buong mundo ngayong taon.

Limang kalasada naman sa Bicol, kabilang ang highway sa Catanduanes ang hindi madaanan dahil sa baha.

Eastern Samar ang bagyo bandang 4:40 ng umaga.

Inaasahang lalabas ng Philippine Area of Responsibility ang pang-24 na bagyo ngayong taon bukas ng umaga.

unknown#
  {taga Lanuza ajag kamo diton}","25",,"25","10","1383898491000","https://www.facebook.com/photo.php?fbid=535684766526368&set=a.591512615865940&type=3"
,,,,"644763432212141","Sherry Mae Omac","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/727190152_27292228900387146_1011614300966674055_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1549x1536&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=BHl924p5KJYQ7kNvwE28RtV&_nc_oc=AdrxlvqcEgKN19ymv_blQCoq1J0-QkqlqFH4VrDmw91-uS12FkN_Om7pPR4eL88S13Q&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=H8OXf7-sJ1b6oF0wOwORWA&_nc_ss=7c2a8&oh=00_AQAqmdgoI1nQbD_db1VdLf-pBEHrdKqP8TVrxKmkylKDZw&oe=6A600C9D","https://www.facebook.com/sherry.mae.omac","0","645620242126460","ang kaganapan kanina...","15",,"15","5","1383989790000","https://www.facebook.com/permalink.php?story_fbid=645620242126460&id=644763432212141"
"No photo description available.","553813571373570","photo","https://www.facebook.com/photo/?fbid=553813571373570&set=a.455140506644565","100064458593664","PHLRC Riders","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/498234248_1078747727617170_7531220253892465575_n.jpg?stp=c90.300.539.539a_cp0_dst-jpg_tt6&cstp=mx539x539&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=r43jYYAjsQoQ7kNvwEpLirz&_nc_oc=Adq3IIfOOn_S3HLRhn5Y-sWRGy-wonMpqYd39ZEhibyvZQlD_ohyehUhZBFCTX-2uzE&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=H8OXf7-sJ1b6oF0wOwORWA&_nc_ss=7c2a8&oh=00_AQAz8gC1pRoM33IYb37LVWf7_j0rdh_mjowmTXKxIjLb4w&oe=6A601805","https://www.facebook.com/PHLRC2022","0","553813571373570","1 na patay sa Surigao Sur dahil kay 'Yolanda'; mahigit 4-K pamilya sa Caraga lumikas na 

BUTUAN CITY - Kinumpirma ni Office of Civil Defense (OCD) Caraga regional director at RDRRMC Chair Liza Mazo, na isa na ang patay sa paghagupit ng bagyong Yolanda matapos makoryente nang umapak sa tubig-baha.
 
Ang biktima ay nakilalang si Jimmy Cab-ilan, 56, residente ng Purok 3, Brgy. Poblacion, bayan ng Lingig, Surigao del Sur.
 
Samantala, as of 6:30 kaninang umaga, umabot na sa 4,122 mga pamilya sa buong rehiyon ang boluntaryong lumikas dahil seryosong epekto na hatid ng bagyong Yolanda.
 
Karamihan naman ay nabigyan na ng mga personahe ng OCD-Caraga ng mga relief packs lalo na ang para sa mga bata at mga matatanda.
 
Ang probinsya ng Surigao del Norte kasama na ang Surigao City ay nakaranas na ng pagkaputol ng supply ng kuryente.
 
Habang 100 mga residente naman sa Brgy. Don Ruben, bayan ng San Jose sa Dinagat Islands ang lumikas dahil sa matinding pag-ulan.
 
Sa Butuan, umabot na sa 334 mga pamilya o 1,424 mga indibidwal ang nasa iba't ibang evacuation centers sag lungsod upang masigurong ligtas sila sa supertyphoon.
 
Karamihan ay nagmula pa ng Brgy. Buhangin, Golden Ribbon, Agao, Mahogany, Baan Riverside, Baan Kilometer 3, Bonbon, Bading, Obrero at Masao.
 
Ayon kay Butuan City DRRMC coordinator Emilio Makiling, Jr., ang Agusan National High School evacuation center ay kayang maka-accomodate ng mahigit sa 1,000 mga evacuees kung saan nakapagbigay na sila ng mga mosquito nets, unan, habol at flashlights.

Admin EssiCas","7",,"7","2","1383874374000","https://www.facebook.com/photo.php?fbid=553813571373570&set=a.455140506644565&type=3"
"No photo description available.","725485887479944","photo","https://www.facebook.com/photo/?fbid=725485887479944&set=a.141557097970074","100063473539754","Mga-sulat-kamay","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/462919260_9512100602151718_7079958329772583602_n.jpg?stp=c22.0.203.203a_cp0_dst-jpg_tt6&cstp=mx203x203&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=I9kYnDAqwAQQ7kNvwGE_yYK&_nc_oc=AdrrJIZ0R6MoAfbCRj3N8W02yeYkENN2FfNUNy6Cm702MLcDuqwsxfhvM3E-ZcpZ8Zs&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=jMTtecaG9of2cHcgyxnLUA&_nc_ss=7c2a8&oh=00_AQDuARE32mnlQULGiSxzmHrb3hpNRnXijMZvTHrTC9tJjA&oe=6A601328","https://www.facebook.com/mgasulatkamay","2","725485887479944","Kahit gaano kalakas na bagyo, kahit gaano kalalim na baha, kahit gaano kabigat na pagsubok..

Babangon tayo.. Magsisimula ulit.. Ganyan ang Pinoy!","39",,"39","10","1383989077000","https://www.facebook.com/photo.php?fbid=725485887479944&set=a.141557097970074&type=3"
"No photo description available.","1431955393683118","photo","https://www.facebook.com/photo/?fbid=1431955393683118&set=a.396929815156140","100045173740794","Kaibigan lang muna tayo ngayon , Akin ka pagdating ng tamang Panahon""","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/611068858_1413460186836426_2226652133579763890_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx523x531&ctp=p40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=dtWYuNRj9ygQ7kNvwHkMHog&_nc_oc=Adpy6cteuc57SpjdOp6ttXjzhq40_P-ZwdmS3h43V-uGAaAJCEW_n0hs-wzURIKrk4U&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=jMTtecaG9of2cHcgyxnLUA&_nc_ss=7c2a8&oh=00_AQC2hOrtvF7Kn-GBpP5u9mnmiLIm6KEIlkapS2HpdZyyMg&oe=6A603B98","https://www.facebook.com/KaibiganOKaEbigan","11","1431955393683118","Pray Po Tayo 12 feat Na po 
Ang baha Duon 
Sa Tacloban Dalawang
 Residente na Pong Nawawala 

#icurly","34",,"34","7","1383877873000","https://www.facebook.com/photo.php?fbid=1431955393683118&set=a.396929815156140&type=3"
,,,,"100002921142257","Zhander YG","https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-1/42203305_1860064177434269_8178769354049978368_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx470x470&ctp=s24x24&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=q-_KMXn5nNsQ7kNvwFIl5jx&_nc_oc=AdqMBk9aha2o-0sWCPNWWODHGr2oyEvYgIp4L0kWZZUcHreaNbqBuYox2_kHrGTCQ8A&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=jMTtecaG9of2cHcgyxnLUA&_nc_ss=7c2a8&oh=00_AQAdFVFHiPVgu42M2-L43g7yh6TU3LQfrkCxPN4m3d03iw&oe=6A81BB89","https://www.facebook.com/jopriespiritu","0","594961163893622","","1",,"1","0","1383893776000","https://www.facebook.com/groups/FORadio/permalink/594961163893622/"
,,,,"100002921142257","Zhander YG","https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-1/42203305_1860064177434269_8178769354049978368_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx470x470&ctp=s24x24&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=q-_KMXn5nNsQ7kNvwFIl5jx&_nc_oc=AdqMBk9aha2o-0sWCPNWWODHGr2oyEvYgIp4L0kWZZUcHreaNbqBuYox2_kHrGTCQ8A&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=jMTtecaG9of2cHcgyxnLUA&_nc_ss=7c2a8&oh=00_AQAdFVFHiPVgu42M2-L43g7yh6TU3LQfrkCxPN4m3d03iw&oe=6A81BB89","https://www.facebook.com/jopriespiritu","0","554599757952648","","1",,"1","0","1383893648000","https://www.facebook.com/groups/ofwjoinforce/permalink/554599757952648/"
"No photo description available.","498144420283153","photo","https://www.facebook.com/photo/?fbid=498144420283153&set=a.475376311267375","100063850301555","AteJing","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/468609077_1024204313051236_472892361730450212_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx950x960&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=iJTug1-rNyAQ7kNvwF-YxCZ&_nc_oc=AdqPuCIGTkJtezcbsyBUTb5Pou6E_hu-EOlHVx2Obe0wNTm4fFFoHegG0JtmxqKYvZs&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=jMTtecaG9of2cHcgyxnLUA&_nc_ss=7c2a8&oh=00_AQBVJN643iZKFoM-BrrX7CM5g3h_HxMgah6HXf1ufKkr3A&oe=6A603A85","https://www.facebook.com/JohnVincentServilla.OfficialFanPage","0","498144420283153","Sa mga kasama ko sa #annaliza2013  #annalizakids I'm asking prayers para po sa mga ka mag anak pamilya kaibigan kapatid at mga probinsya ko sa visayas, #negrosoccidental #tagabacolod.ang AMING bahay ay tabing ilog kung nandun kmi alam ko naghahanda na si mama at papa ng bigas tuyo sardines at noodles pinakapanlaban namin pag dumating bagyo at baha.God Bless Us po","3",,"3","0","1383885073000","https://www.facebook.com/photo.php?fbid=498144420283153&set=a.475376311267375&type=3"
,,,,"100004732873352","Bhabes Yatomoo Maranca Balane","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/475052325_2990825144418552_7882759825041192252_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1440x1440&ctp=s24x24&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=gagLOULhn-EQ7kNvwEHDfz5&_nc_oc=AdpYNXLfIYmXKfI412vnnd58WPvUq_BoARoWINBCTjqcxr3l8CEEYynRmw_BvmMoRNM&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=5uuB56yfDEiWmh4Wcf0Vjw&_nc_ss=7c2a8&oh=00_AQBjOGX9E4DPIsgW6aKDKPfKdSfO-DiQl9kppG3AGichSQ&oe=6A602058","https://www.facebook.com/alma.maranca1","15","616311135098191","","2",,"2","0","1383935489000","https://www.facebook.com/groups/overseasfilipinoworkersonlinebusiness/permalink/616311135098191/"
,,,,"1377312584","Harlee Airiakih Anecularba","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/746780083_10231427931586284_92217386291467643_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s24x24&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Ctt8cVjGrhEQ7kNvwETiav9&_nc_oc=Adru6Ey1BdSdqGd0zMmMTQuHQ9FiDBvIzRTn55pyua--u1ay7g4FW4w21WM6jNqJN60&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=5uuB56yfDEiWmh4Wcf0Vjw&_nc_ss=7c2a8&oh=00_AQBYUjl3kW85zM8JMBqjnNE3CivmDV4tk32Y-d51si_hsQ&oe=6A601A1C","https://www.facebook.com/arcely.arban","0","588529087862040","","1",,"1","0","1383878799000","https://www.facebook.com/groups/LinkUrAdsHere/permalink/588529087862040/"
