"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactions/love","reactions/sorry","reactions/support","reactions/wow","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100004479541137","Mél Vyn","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/611238740_3304971636328789_768475123977755273_n.jpg?stp=c0.19.1482.1482a_cp0_dst-jpg_tt6&cstp=mx1482x1482&ctp=s24x24&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=hGikFVCPktcQ7kNvwGpLL4a&_nc_oc=Adr5ONi0a8dToX_QR3RjnDIPsov9foqIvEqAzsNUMBWmmjKtCRH963z-I88XfxH2GSQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=_85QSv6jv21LkJ0X5a66MQ&_nc_ss=7c2a8&oh=00_AQDPKvO4bkqk6S06YG_ImD3Jq9VVkJHjx_n6wSjhYWCAnA&oe=6A5F9AF0","https://www.facebook.com/melvynskie","0","1325124077838099","FRESH AIR BA HANAP NYO?
MALA CLOUD 9 NA VIEW?👇👇👇
😍😍

PM NYOPO AKO SEND KOPO ACTUAL VIDEO PO😊😊 

2 yrs old House
Note : Bare Finished. Do it your own interiors

Direct Po ako Kas parents po namin ang may-Ari😊

RFS: May nakuha napong Farm sa Binanonan

HOUSE & LOT RUSH SALE‼️‼️‼️

OPEN FOR BANK FINANCING😊

OPEN SA AHENTE✔️✔️✔️

▪️Location: Overlooking
Monteverde Royale Executive Subdivision
Brgy. Muzon
Taytay Rizal

▪️Lot Area : 158 sqm.

▪️Complete Papers/Clean Title

▪️5 Bedrooms
      🔑3 Bed Rooms @ 2nd flr.
     🔑1 Family Room @ 3rd flr
   🔑 1 Maids Quarter @the back of the house

  ▪️5 Rest Room
   🔑 2 Rest Room @2nd flr
  🔑 1 Rest Room @ 3rd flr
  🔑 1 Rest Room @ 1st flr
  🔑1 Rest Room @maids quarter

▪️1 Parking Area
▪️Garden @ the back of the house (outside)

▪️Service Area
▪️Dining Area
▪️for occasions @4th flr

🌳🍃With Fruit Bearing Tree

FOR NATURE LOVERS💞🍃🌬️
💫With 360 View
✔️Metro Manila
✔️Laguna de Bay
✔️Binangonan
✔️Havila

🏘️FEATURES:
✔️Near School, Church , Market & other Commercial Establishment
✔️Flood Free
✔️10 mins. drive to SM Taytay, Taytay Tiangge, Puregold Taytay
✔️24 hrs. roving guard
✔️Gated fence with security guard

🏘️AMENITIES AND FACILITIES :
✔️Clubhouse
✔️Basketball Court
✔️Concrete road 
✔️Swimming pool

NOTE‼️‼️‼️
BARE FINISHED
Do it your own interiors....

FREE TRIPPING / SITE VIEWING FOR INTERESTED BUYERS

DIRECT PM FOR INQUIRIES 🔑",,,,,,"0","0","1604496640000","https://www.facebook.com/groups/365360997147750/permalink/1325124077838099/?sale_post_id=1325124077838099"
,,,,,,,,,,,,,,,,,,,,"100000864966125","Janette Pajares","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/495361209_9930048740367193_6727989813717473321_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1536x1546&ctp=s24x24&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=7JywpKHNqhAQ7kNvwHFgbJE&_nc_oc=AdrJDGk5z_2aCqoEUEML5RE-TUCaTUO9UH5N36mmC80zyXSVQ7e5yBntowbyVrxyOrE&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=_85QSv6jv21LkJ0X5a66MQ&_nc_ss=7c2a8&oh=00_AQAcycpKEkFngwnI4DszzZA2t5sD64-i7g8Ks5RAm7u-Uw&oe=6A5FC51A","https://www.facebook.com/jannet.pajares.1","0","2346627718816805","Assume balance/pasalo
Located at Birmingham 3 pulo Cabuyao Laguna
Near sa lahat po eto
Mall,hospital,school,church at iba pa
No flood 
Duplex 
49sqm lot area
44sqm floor area
Baretype 
6k  for 30 years
Provision 2 br
1 toilet 
Requirements ng kukuha or sasalo ay eto👇👇👇👇
2 valid id
2 month payslip
COE with compensation plan
Job contract
3pcs 1x1 picture
23k required income
400k cashout 
Fully paid equity
Kasama na transfer
09367638675",,,,,,"0","0","1604534416000","https://www.facebook.com/groups/Toyabuyandsellgroups/permalink/2346627718816805/?sale_post_id=2346627718816805"
"No photo description available.","652966268926569","photo","https://www.facebook.com/photo.php?fbid=652966268926569&set=gm.2686994904894744&type=3","No photo description available.","652966292259900","photo","https://www.facebook.com/photo.php?fbid=652966292259900&set=gm.2686994904894744&type=3","No photo description available.","652966345593228","photo","https://www.facebook.com/photo.php?fbid=652966345593228&set=gm.2686994904894744&type=3","No photo description available.","652966402259889","photo","https://www.facebook.com/photo.php?fbid=652966402259889&set=gm.2686994904894744&type=3","No photo description available.","652966435593219","photo","https://www.facebook.com/photo.php?fbid=652966435593219&set=gm.2686994904894744&type=3","100026396050156","John Kevin Albania","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/406227696_1354177412138781_912943339521158111_n.jpg?stp=c0.0.640.640a_cp0_dst-jpg_tt6&cstp=mx640x640&ctp=s24x24&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=3MEDeGg8qtcQ7kNvwGxovG_&_nc_oc=AdqWhh1Q0oQJkywwHyQmk2Te11EQuM4DkHpW6rnwXBJ0HBq2gBWvafyz3b74upWILl8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=_85QSv6jv21LkJ0X5a66MQ&_nc_ss=7c2a8&oh=00_AQDl3xoikzfCMU0u1wkrpn1_x_QDG_vbe5ngm5u9sul4Dw&oe=6A5FB095","https://www.facebook.com/johnkevin.albania.3","2","2686994904894744","🏠FOR SALE !!!🏠
🏠PASALO TOWNHOUSE PRE SELLING !!🏠
📌LA JOLLA SUBD
📌Bare type upon turn over
📌two storey townhouse
📌inner unit 
📌located:Burgoz rodrigez rizal
📌lot area 36
📌floor area 44
📌provision for 2 bedrooms 
📌1 toilet and bath
📌1,315,550M TCP
📌gated community with 24/7 security
📌very accessible to many commercial establishments san mateo and marikina area 
📌flood free 
📌accessible going to cubao,Quezon city and marikina city 
📌15mins by service going to nearest hospital san mateo 
📌Downpayment equity balance (89,560) 20 months to pay after this itransfer na sya kay pag ibig.
📌cashout ko (156,000) 10 months ko lang sya nabayaran 
📌monthly equity (5,020) 
📌for more details just pm me or call me 📞⬇️
📲09399636842",,,,,,"0","0","1604466404000","https://www.facebook.com/groups/1393126577614923/permalink/2686994904894744/"
,,,,,,,,,,,,,,,,,,,,"100027465855185","Marga Estioco","https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-1/161416159_790203785238476_111263628376739068_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1084&ctp=s24x24&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_ohc=ceNMAqFdUVMQ7kNvwEwwtk1&_nc_oc=AdrSf7-v3ioSZd5P72rYiFQFAQKIryVKbn0xI5UuxltBfcjm3li9_PQIEhdxQbevTAo&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=_85QSv6jv21LkJ0X5a66MQ&_nc_ss=7c2a8&oh=00_AQC20By9JmegxPUTeXlugXfgoNfGViN0J0thVp0ol94Dkw&oe=6A8136DC","https://www.facebook.com/maja.alonzo.94","0","1326361147714392","Pinakamurang Single Attached ng Lessandra Homes Sta.Maria Bulacan. Near Vistamall 
100% Flood Free.

Complete Finish Turn over
🏠 EZABELLE MODEL 🏠
Floor Area: 46 sqm
Lot Area: 63sqm
2 Bedroome, 1 Toilet and Bath

Available Thru Bank and Inhouse financing 

Promos Till Nov.15,2020
Kaya Mgreserve ka na Bess para maavail mo eto
👉FREE Bank Charges
👉FREE MERALCO INSTALLATION
👉FREE  TRANSFER OF TITLE
👉FREE HOA Membership Fee
👉 FREE MOVE IN
👉 NO HIDDEN CHARGE
and get the chance to win Shopping Spree up to 10,000 pesos

Also available Location
#LessandraBaliuag
#LessandraProvencePlaridel
#LessandraCeiloMonticelloSJDM
#LessandraSanIldefonso

For more details 
Pls.message me directly or
Contact me 0955 899 5826",,,,,,"0","0","1604612697000","https://www.facebook.com/groups/365360997147750/permalink/1326361147714392/?sale_post_id=1326361147714392"
"No photo description available.","3474044362676527","photo","https://www.facebook.com/photo.php?fbid=3474044362676527&set=gm.2688242108103357&type=3","No photo description available.","3474044429343187","photo","https://www.facebook.com/photo.php?fbid=3474044429343187&set=gm.2688242108103357&type=3","No photo description available.","3474044472676516","photo","https://www.facebook.com/photo.php?fbid=3474044472676516&set=gm.2688242108103357&type=3","No photo description available.","3474044532676510","photo","https://www.facebook.com/photo.php?fbid=3474044532676510&set=gm.2688242108103357&type=3","No photo description available.","3474044609343169","photo","https://www.facebook.com/photo.php?fbid=3474044609343169&set=gm.2688242108103357&type=3","100002129928583","Kurt Aguilar","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/469422766_8859773290770247_5759236557415666530_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx1344x1344&ctp=s24x24&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=1VlWjQ2bwwgQ7kNvwHoRsbq&_nc_oc=AdqWlFRxMi8e52vPxYSRfMbNoe-n0g-EONq8bXxRzXUr2H1YHgiiYRvfiUFatxat3EA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=siWJxkN9ciTMtss_8msOmw&_nc_ss=7c2a8&oh=00_AQCh1EUUgNdLSP6NzDOpZf_2zav9-Vvuyq1NCS_dNW8Nfg&oe=6A5FAAD4","https://www.facebook.com/kurtandrew010","2","2688242108103357","Lot for Sale
Armel 8
Banaba,San Mateo,Rizal
📌Flood free
📌Near Puregold Banaba 
📌Near Sm San Mateo
📌Near Hospital
📌Malapit sa lahat👏👏
📌Near Quezon City
📌Near Marikina

Sample Computation
less Reservation 20,000
Cash Tcp- 880,000

For site viewing and reservation #09062271604",,,,,,"0","0","1604580914000","https://www.facebook.com/groups/1393126577614923/permalink/2688242108103357/"
"No photo description available.","2685884471724126","photo","https://www.facebook.com/photo.php?fbid=2685884471724126&set=a.562669099211468&type=3","No photo description available.","2685884425057464","photo","https://www.facebook.com/photo.php?fbid=2685884425057464&set=a.562669099211468&type=3","No photo description available.","2685884395057467","photo","https://www.facebook.com/photo.php?fbid=2685884395057467&set=a.562669099211468&type=3","No photo description available.","2685884445057462","photo","https://www.facebook.com/photo.php?fbid=2685884445057462&set=a.562669099211468&type=3","No photo description available.","2685884531724120","photo","https://www.facebook.com/photo.php?fbid=2685884531724120&set=a.562669099211468&type=3","100064051479203","SPE Energy & Builders Inc.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/324030365_999457584362198_4419831994047742194_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=lcu6WTI8cKQQ7kNvwFXX0pG&_nc_oc=Adq1n5BoT_UzRd8yqWiFAJk6OCk5_pRPbpNHkmc9ovWhjuQjNw2dA2B1zGOiez-ypLM&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=siWJxkN9ciTMtss_8msOmw&_nc_ss=7c2a8&oh=00_AQCpXqyb5oAaL5OcTUW0RMBo5lFXInw-Q8Iwm57c_l8HTg&oe=6A5FAC6E","https://www.facebook.com/SPEEnergyBuilders","1","2685884595057447","Thank you po!!!☺️💖

Delivery Bound to Pampanga💪

1pc. 100w Flaretech Flood Light
PRICE: 3,320php

SHOWROOM:
2nd flr. C&B Circle Mall Liwasang Kalayaan Marikina Heights, Marikina City

CONTACT: 09171805048

Solarpower Engineering

""BUILD and POWERED your Dreams""","5",,,,"1","6","0","1604465592000","https://www.facebook.com/SPEEnergyBuilders/posts/pfbid02weKDQMpTACNwWkZB6EjfCmruYHRkmXmB2JhPpnbqXoiskzmnhJ4Cn9Tz1DZyymUtl"
,,,,,,,,,,,,,,,,,,,,"100053859973346","Rachelann Licayan","https://scontent-iad3-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png&cstp=mx2048x2048&ctp=s24x24&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=xrEZogmpOGwQ7kNvwFFv2JH&_nc_oc=AdocQG8UNUwkBPH-V47N-E-0w6f2liTLQbtj-b5m7de2CrCcB4tHVhnJ9fhuV0DBCrw&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_ss=7c2a8&oh=00_AQDQbkBBhDk1vSY9k7_KOrNLWlRoGe-YNAMwEgQXGGzYeg&oe=6A81427A","https://www.facebook.com/rachelann.licayan.5","0","1571115093070736","⭐️Urban Deca Homes Marilao⭐️

 🔷CONDO TYPE 1BR/2BR🔷

🚩LOCATION: Abangan Sur Marilao Bulacan along Mc Arthur Hway(Flood Free)
🚩Accessible to; Schools, SM Marilao, Hospital, Market and Terminals.

✅RENT TO OWN PAYMENT SCHEME!! 
✅NO SPOT DOWNPAYMENT
✅ 10K CASHOUT TO MOVE IN!! 
✅READY FOR OCCUPANCY!! 
✅ w/ FREE AIRCON!!!

2-3weeks process assuming complete requirements

☑️ PERPETUAL OWNERSHIP 💯🏠
☑️ Ideal for Business/Investment💰
☑️ Very easy to avail 👍

FOR SITE VIEWING CALL OR TEXT:
0946-559-6706
 RACHELANN LICAYAN
PROPERTY SPECIALIST",,,,,,"0","0","1604615243000","https://www.facebook.com/groups/509309049251351/permalink/1571115093070736/?sale_post_id=1571115093070736"
,,,,,,,,,,,,,,,,,,,,"100010065674434","Jasper Jairo","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/690047040_2909158536096307_8395602314169272433_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1773x1773&ctp=s24x24&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=uZawIPZT8A8Q7kNvwFcfzEH&_nc_oc=Adojf5S6Myz3JtTammoT2CbCRti8jTALcgaQYMQdNOjIaP6LOtPTo6gxG2mdy_lYTkw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=siWJxkN9ciTMtss_8msOmw&_nc_ss=7c2a8&oh=00_AQDPeOGKZn2dq-QpgXQXfMTpIDFEY-0GLc4-0foBnPVeyg&oe=6A5FBAC7","https://www.facebook.com/jasper.jairo.2024","0","3333103900134658","FOR SALE!!!

TRD FORTUNER 4x2 2018
Ending plate 9
1st owner
18k milleage
Matic/Diesel
all original
longdrive tested
complete papers
100% not flooded guaranteed
Complete legal documents
Ready to transfer
Money back guarantee on papers
automatic transmission
german leather 
FULLYPAID
matting
Next changeoil 20k km
Plaka released

Hindi ka magsisi smooth na smooth..
Lady driver kaya makinis at alaga..

Amoy brand new..
18k palang tinakbo..

Magsama kana po ng best mechanic.. 
See to appreciate for sure buyers..

Pm is the key..
Cavite Area!",,,,,,"0","0","1604454895000","https://www.facebook.com/groups/Buyandsellcarsph/permalink/3333103900134658/?sale_post_id=3333103900134658"
,,,,,,,,,,,,,,,,,,,,"100051298244883","Nivia Nivia","https://scontent-iad3-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png&cstp=mx2048x2048&ctp=s24x24&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=xrEZogmpOGwQ7kNvwFFv2JH&_nc_oc=AdocQG8UNUwkBPH-V47N-E-0w6f2liTLQbtj-b5m7de2CrCcB4tHVhnJ9fhuV0DBCrw&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_ss=7c2a8&oh=00_AQDQbkBBhDk1vSY9k7_KOrNLWlRoGe-YNAMwEgQXGGzYeg&oe=6A81427A","https://www.facebook.com/nivianivia.esalom","0","694994141429645","🏡 HOUSE and LOT for Sale in Santa Rosa, Laguna

💲Cash and Bank Payment💲

🔹Price 3.5M Net 
🔹Lot Area 153 sqm
🔹Floor Area 200 sqm

🔹Complete with fence and gate
🔹With Car garage
🔹Flood area free

🏡Single Detached TWO Storey House
🔹3 bedrooms 
(1 master bedroom with terrace
2 big bedrooms)
🔹small space for sala or maids room (2nd flr)
🔹Huge living room and kitchen space (1st flr)
🔹 2 toilet and bath

🔹In a gated subdivision
🔹With 24 hrs security
🔹Nearby Enchanted Kingdom
🔹Near schools, supermarket, Hospital, Public transportation🚑🚌🛺
🔹Near Sta.Rosa Exit🛣",,,,,,"0","0","1604481447000","https://www.facebook.com/groups/617367755858951/permalink/694994141429645/?sale_post_id=694994141429645"
,,,,,,,,,,,,,,,,,,,,"100051298244883","Nivia Nivia","https://scontent-iad3-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png&cstp=mx2048x2048&ctp=s24x24&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=xrEZogmpOGwQ7kNvwFFv2JH&_nc_oc=AdocQG8UNUwkBPH-V47N-E-0w6f2liTLQbtj-b5m7de2CrCcB4tHVhnJ9fhuV0DBCrw&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_ss=7c2a8&oh=00_AQDQbkBBhDk1vSY9k7_KOrNLWlRoGe-YNAMwEgQXGGzYeg&oe=6A81427A","https://www.facebook.com/nivianivia.esalom","0","695640891364970","🏡 HOUSE and LOT for Sale in Santa Rosa, Laguna

💲Cash and Bank Payment💲

🔹Price 3.5M Net 
🔹Lot Area 153 sqm
🔹Floor Area 200 sqm

🔹Complete with fence and gate
🔹With Car garage
🔹Flood area free

🏡Single Detached TWO Storey House
🔹3 bedrooms 
(1 master bedroom with terrace
2 big bedrooms)
🔹small space for sala or maids room (2nd flr)
🔹Huge living room and kitchen space (1st flr)
🔹 2 toilet and bath

🔹In a gated subdivision
🔹With 24 hrs security
🔹Nearby Enchanted Kingdom
🔹Near schools, supermarket, Hospital, Public transportation🚑🚌🛺
🔹Near Sta.Rosa Exit🛣",,,,,,"0","0","1604551467000","https://www.facebook.com/groups/617367755858951/permalink/695640891364970/?sale_post_id=695640891364970"
,,,,,,,,,,,,,,,,,,,,"100051298244883","Nivia Nivia","https://scontent-iad3-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png&cstp=mx2048x2048&ctp=s24x24&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=xrEZogmpOGwQ7kNvwFFv2JH&_nc_oc=AdocQG8UNUwkBPH-V47N-E-0w6f2liTLQbtj-b5m7de2CrCcB4tHVhnJ9fhuV0DBCrw&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_ss=7c2a8&oh=00_AQDQbkBBhDk1vSY9k7_KOrNLWlRoGe-YNAMwEgQXGGzYeg&oe=6A81427A","https://www.facebook.com/nivianivia.esalom","0","694734591455600","🏡 HOUSE and LOT for Sale in Santa Rosa, Laguna

💲Cash and Bank Payment💲

🔹Price 3.5M Net 
🔹Lot Area 153 sqm
🔹Floor Area 200 sqm

🔹Complete with fence and gate
🔹With Car garage
🔹Flood area free

🏡Single Detached TWO Storey House
🔹3 bedrooms 
(1 master bedroom with terrace
2 big bedrooms)
🔹small space for sala or maids room (2nd flr)
🔹Huge living room and kitchen space (1st flr)
🔹 2 toilet and bath

🔹In a gated subdivision
🔹With 24 hrs security
🔹Nearby Enchanted Kingdom
🔹Near schools, supermarket, Hospital, Public transportation🚑🚌🛺
🔹Near Sta.Rosa Exit🛣",,,,,,"0","0","1604451496000","https://www.facebook.com/groups/617367755858951/permalink/694734591455600/?sale_post_id=694734591455600"
,,,,,,,,,,,,,,,,,,,,"100002422070021","Daphne Grace Faustino","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/647379763_25990751363922244_4416950877633024691_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx2048x2048&ctp=s24x24&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=6y9_gU6hkFgQ7kNvwHjzebP&_nc_oc=AdqZPAbIRBL_XeaMU8A5Z2NeS1kiRgo1A8jBJaLaayB2jrM_9uEzzS4jFqcGLqm531w&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=pYhPzF5JAIQVF1tsgQ4F_w&_nc_ss=7c2a8&oh=00_AQAGygU28wZoOXLyh1R94nJbamxlLQApD320_sYMo0e7_A&oe=6A5FBAB1","https://www.facebook.com/Daphnegrce","0","1325257741158066","📲💻ONLINE RESERVATION AVAILABLE

PROMO‼️
25K DISCOUNT ON TCP‼️‼️‼️
and HALF RESERVATION PROMO😍
ONLY 15K TO RESERVE💞

NAGHAHANAP KA BA NG SINGLE DETACHED NA MAGANDA ANG LOCATION NG SUBDIVISION❓
5MINS AWAY LANG SA MGA MALLS❤️
MALAPIT SA MGA SCHOOL AT HOSPITAL😍

MAY PAG-IBIG FINANCING NA‼️

🌸IDESIA DASMARINAS🌸
Along governors drive, Dasmarinas Cavite

GAIA MODEL🏡🏡🏡

Unit Style: 2-Storey Single Detached
Lot Area: 100sqm
Floor Area: 63 sqm
3 bedroom 2 toilet and bath
Car Port
DreamHouseRealtyDivC35

🍄PAG-IBIG Sample COMPUTATION 

Reservation fee - 15,000
30yrs. M.A - 21,895
Required income: 63,000

🍄BANK Sample COMPUTATION 

Reservation fee - 15,000
20yrs. M.A - 35,205
Required income: 118,000

-Houses are built using Japanese technology
-Calamity/Disaster Resistant eg. Earthquake
-Home with a Greener Place
-Prime Location
-101%Flood Free
-30 Minutes away to TAGAYTAY
-Near SM Dasmariñas
-Near Robinsons Dasmariñas
-Along Main Roads
-Near DLSU MEDICAL CENTER
-Near DLSUD UNIVERSITY
Near LYCEUM OF THE PHILIPPINES Cavite

📝𝙁𝙊𝙍 𝙊𝙉𝙇𝙄𝙉𝙀 𝘼𝙎𝙎𝙄𝙎𝙏𝘼𝙉𝘾𝙀 𝘼𝙉𝘿 𝙍𝙀𝙎𝙀𝙍𝙑𝘼𝙏𝙄𝙊𝙉:
(𝙳𝙷𝚁 𝙿𝚁𝙲 𝙻𝙸𝙲𝙴𝙽𝚂𝙴 𝙽𝙾. 𝟷𝟶𝟹𝟿)
👤𝘿𝙖𝙥𝙝𝙣𝙚 𝙂𝙧𝙖𝙘𝙚 𝙁𝙖𝙪𝙨𝙩𝙞𝙣𝙤
📒ꜱᴀʟᴇꜱ ᴅɪʀᴇᴄᴛᴏʀ
📞(+𝟔𝟑)𝟗𝟑𝟓 𝟖𝟎𝟎 𝟔𝟔𝟖𝟎
📞(+𝟔𝟑)𝟗𝟔𝟏 𝟎𝟗𝟔 𝟒𝟖𝟖𝟔
📧𝗳𝗱𝗮𝗽𝗵𝗻𝗲𝗴𝗿𝗮𝗰𝗲@𝗴𝗺𝗮𝗶𝗹.𝗰𝗼𝗺",,,,,,"0","0","1604506182000","https://www.facebook.com/groups/365360997147750/permalink/1325257741158066/?sale_post_id=1325257741158066"
,,,,,,,,,,,,,,,,,,,,"100001807168919","Mylene De Gala Ramos","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/486730650_28988550650788455_5592123005235289745_n.jpg?stp=c0.13.640.638a_cp0_dst-jpg_tt6&cstp=mx640x638&ctp=s24x24&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=LKrfP0qcTWwQ7kNvwFm3LXO&_nc_oc=Ado0b3j4pzzzNKwciR1BrSnyQqlrdqz2HODuRh-agSQp_Oa4S0-b7bgg533wYXSEgCA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=pYhPzF5JAIQVF1tsgQ4F_w&_nc_ss=7c2a8&oh=00_AQCdF20hJZVu3aCJPsL6kJGYfnqcDlWEanCn7MUuR7fXXQ&oe=6A5FC7B4","https://www.facebook.com/myleneramos20","0","2004433716370915","3 units 2 storey townhouse with roof deck 

Location; Concepcion dos, Marikina city.. 

1. Walking Distance  to Panorama jeep terminal. 
2. 4T&B with  modern fixture. 
3. Modern kitchen with  cabinet. 
4. With laundry  area. 
5. Flood free 
6. Walking distance to lilac street with series of restaurants. 
 
1st unit 
Lot area 98.5sqm
Floor area 160sqm
Roof deck 64sqm 
7meters wide frontage 
2car garage 

2nd Unit 
Lot area 102.5sqm
Floor area 185sqm 
Roof deck 80.5sqm
7meters wide frontage
2car garage 

3rd unit 
Lot area 126.5sqm
Floor area 188sqm 
Roof deck 98sqm 
15meters  wide  frontage 
With 30sqm open space for gardening. 
2 car park allowed outside",,,,,,"0","0","1604463233000","https://www.facebook.com/groups/431021520378817/permalink/2004433716370915/?sale_post_id=2004433716370915"
"No photo description available.","1013591415771765","photo","https://www.facebook.com/photo.php?fbid=1013591415771765&set=gm.2688180414776193&type=3","No photo description available.","1013591449105095","photo","https://www.facebook.com/photo.php?fbid=1013591449105095&set=gm.2688180414776193&type=3","No photo description available.","1013591495771757","photo","https://www.facebook.com/photo.php?fbid=1013591495771757&set=gm.2688180414776193&type=3","No photo description available.","1013591515771755","photo","https://www.facebook.com/photo.php?fbid=1013591515771755&set=gm.2688180414776193&type=3","No photo description available.","1013591549105085","photo","https://www.facebook.com/photo.php?fbid=1013591549105085&set=gm.2688180414776193&type=3","100013627478237","Jaziel Navarez","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/741454554_2458526144611611_152457157198577431_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x957&ctp=s24x24&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=9GFiyIj_CkMQ7kNvwGLX872&_nc_oc=AdoxLfVvpa7BKpCYh6aa7pifdyQeiEn3xmsdGqNLAfjJ1uz3NJlbrFCxktgVXDkmEjA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=pYhPzF5JAIQVF1tsgQ4F_w&_nc_ss=7c2a8&oh=00_AQD6aaBR6KTjfJPAm30q1FC9N3rdrlsjlkrE3qSWoUUTSQ&oe=6A5FB579","https://www.facebook.com/jaziel.navarez","58","2688180414776193","Ready for Occupancy
Armel 8
Banaba,San Mateo,Rizal
📌Flood free
📌Near Puregold Banaba 
📌Near Sm San Mateo
📌Near Hospital
📌Malapit sa lahat👏👏

Fully Finished
Single Detached
3 BR
2 toilet and bath
Built-in cabinets
With terrace
With porch/car garage
With gate and fence

Sample Computation
Tcp- 3.8M
Reservation- 50k

For site viewing and reservation #09493798391","13",,,,,"13","2","1604575743000","https://www.facebook.com/groups/1393126577614923/permalink/2688180414776193/"
